(1727, (0.008972495794296265, 2, [2]))
(2691, (0.008983568288385868, 7, [7]))
(802, (0.00898737832903862, 6, [6]))
(1479, (0.008991426788270473, 0, [0]))
(2891, (0.008995712734758854, 4, [4]))
(2007, (0.009006666019558907, 7, [7]))
(2624, (0.009006785228848457, 0, [0]))
(2822, (0.009008094668388367, 6, [6]))
(606, (0.009013810195028782, 4, [4]))
(785, (0.009016310796141624, 6, [6]))
(2257, (0.009028335101902485, 0, [0]))
(2, (0.009031192399561405, 4, [4]))
(2865, (0.009032383561134338, 7, [7]))
(925, (0.009058932773768902, 8, [8]))
(2895, (0.009069647639989853, 3, [3]))
(121, (0.009077029302716255, 0, [0]))
(365, (0.009079053066670895, 2, [2]))
(1857, (0.009081910364329815, 0, [0]))
(1734, (0.009093339554965496, 1, [1]))
(221, (0.009111435152590275, 6, [6]))
(1907, (0.009114173240959644, 0, [0]))
(290, (0.009120363742113113, 1, [1]))
(1255, (0.009134291671216488, 2, [2]))
(2417, (0.00913453008979559, 7, [7]))
(1453, (0.009135481901466846, 8, [8]))
(123, (0.009148815646767616, 7, [7]))
(2709, (0.009158815257251263, 0, [0]))
(962, (0.009164172224700451, 7, [7]))
(2418, (0.009171314537525177, 2, [2]))
(1196, (0.009176790714263916, 4, [4]))
(1217, (0.009185123257339, 7, [7]))
(2230, (0.009186194278299809, 3, [3]))
(464, (0.009195241145789623, 0, [0]))
(21, (0.00920119322836399, 0, [0]))
(839, (0.009234047494828701, 7, [7]))
(794, (0.00923607125878334, 6, [6]))
(510, (0.009240356273949146, 1, [1]))
(2474, (0.009245236404240131, 6, [6]))
(2617, (0.009255354292690754, 0, [0]))
(2962, (0.009262853302061558, 4, [4]))
(341, (0.00929034873843193, 3, [3]))
(714, (0.009296062402427197, 2, [2]))
(326, (0.009303918108344078, 0, [0]))
(569, (0.009326890110969543, 4, [4]))
(2591, (0.009340339340269566, 7, [7]))
(2986, (0.009354740381240845, 7, [7]))
(213, (0.009359858930110931, 2, [2]))
(1868, (0.009371641092002392, 0, [0]))
(715, (0.009376045316457748, 3, [3]))
(2898, (0.009378901682794094, 6, [6]))
(816, (0.009378901682794094, 6, [6]))
(1093, (0.009384375996887684, 0, [0]))
(1726, (0.00939342100173235, 6, [6]))
(1893, (0.009403656236827374, 8, [8]))
(2799, (0.009419484995305538, 4, [4]))
(257, (0.009443049319088459, 4, [4]))
(2173, (0.009444358758628368, 7, [7]))
(2129, (0.009450070559978485, 4, [4]))
(571, (0.00946458987891674, 8, [8]))
(2145, (0.00946863554418087, 7, [7]))
(804, (0.009472087025642395, 4, [4]))
(1637, (0.009475300088524818, 6, [6]))
(773, (0.009493745863437653, 7, [7]))
(185, (0.009498387575149536, 7, [7]))
(1513, (0.00950433686375618, 7, [7]))
(331, (0.00950445607304573, 6, [6]))
(2159, (0.009522187523543835, 1, [1]))
(2967, (0.009522901847958565, 6, [6]))
(269, (0.009528731927275658, 1, [1]))
(649, (0.009549438022077084, 6, [6]))
(193, (0.0095515800639987, 7, [7]))
(1807, (0.00956466980278492, 1, [1]))
(567, (0.009569786489009857, 7, [7]))
(323, (0.009575140662491322, 6, [6]))
(1849, (0.00957561656832695, 6, [6]))
(1366, (0.00957704521715641, 6, [6]))
(2969, (0.009582756087183952, 7, [7]))
(2528, (0.009609886445105076, 0, [0]))
(1001, (0.00961928628385067, 7, [7]))
(2864, (0.009640347212553024, 0, [0]))
(461, (0.009647724218666553, 4, [4]))
(2271, (0.009657243266701698, 7, [7]))
(378, (0.009658075869083405, 2, [2]))
(9, (0.009663905948400497, 4, [4]))
(2692, (0.009680325165390968, 1, [1]))
(1567, (0.009712211787700653, 6, [6]))
(105, (0.009714353829622269, 1, [1]))
(1246, (0.009741361252963543, 2, [2]))
(1262, (0.009755756705999374, 2, [2]))
(77, (0.009763608686625957, 1, [1]))
(761, (0.009767059236764908, 8, [8]))
(1669, (0.009771699085831642, 6, [6]))
(2944, (0.009781811386346817, 0, [0]))
(1951, (0.00984486285597086, 6, [6]))
(2059, (0.009856758639216423, 6, [6]))
(1397, (0.009865919128060341, 2, [2]))
(127, (0.009873650968074799, 4, [4]))
(2335, (0.00987781397998333, 1, [1]))
(2988, (0.009896847419440746, 1, [1]))
(2523, (0.009899464435875416, 6, [6]))
(1883, (0.009899821132421494, 3, [3]))
(2539, (0.009903033263981342, 0, [0]))
(2754, (0.00993491243571043, 7, [7]))
(2413, (0.009954539127647877, 8, [8]))
(2619, (0.009961556643247604, 1, [1]))
(2411, (0.009961675852537155, 0, [0]))
(1679, (0.009961914271116257, 2, [2]))
(987, (0.009977377019822598, 4, [4]))
(311, (0.009981183335185051, 6, [6]))
(2122, (0.009985346347093582, 1, [1]))
(165, (0.010008064098656178, 6, [6]))
(2645, (0.01002317015081644, 1, [1]))
(990, (0.010023288428783417, 4, [4]))
(2913, (0.010023764334619045, 6, [6]))
(2975, (0.010026024654507637, 0, [0]))
(2607, (0.010054688900709152, 6, [6]))
(2123, (0.010064084082841873, 1, [1]))
(2133, (0.010084422305226326, 7, [7]))
(724, (0.010084898211061954, 7, [7]))
(1322, (0.010090368799865246, 7, [7]))
(483, (0.010093104094266891, 7, [7]))
(681, (0.01011356059461832, 6, [6]))
(97, (0.010131875053048134, 8, [8]))
(1054, (0.010132826864719391, 7, [7]))
(538, (0.01014067605137825, 1, [1]))
(1894, (0.01014460064470768, 2, [2]))
(829, (0.010161963291466236, 6, [6]))
(809, (0.01016850396990776, 1, [1]))
(777, (0.010179445147514343, 8, [8]))
(1843, (0.010181110352277756, 3, [3]))
(2725, (0.010195737704634666, 1, [1]))
(211, (0.010195737704634666, 1, [1]))
(883, (0.010195975191891193, 7, [7]))
(848, (0.010198591277003288, 4, [4]))
(698, (0.010212980210781097, 1, [1]))
(1515, (0.010213575325906277, 6, [6]))
(1530, (0.010215120390057564, 0, [0]))
(91, (0.010220353491604328, 7, [7]))
(1191, (0.010225942358374596, 7, [7]))
(2583, (0.010226894170045853, 1, [1]))
(1869, (0.010227963328361511, 6, [6]))
(1658, (0.010230817832052708, 1, [1]))
(1358, (0.01023236382752657, 6, [6]))
(283, (0.010235455818474293, 0, [0]))
(2854, (0.01023771520704031, 0, [0]))
(1181, (0.01024104468524456, 1, [1]))
(209, (0.010242709890007973, 0, [0]))
(2937, (0.01024496927857399, 1, [1]))
(1208, (0.010282663628458977, 7, [7]))
(1609, (0.010286112315952778, 2, [2]))
(2829, (0.010314054787158966, 4, [4]))
(1739, (0.010318930260837078, 7, [7]))
(867, (0.010319643653929234, 3, [3]))
(431, (0.01032832358032465, 6, [6]))
(1471, (0.010339262895286083, 0, [0]))
(106, (0.01034140307456255, 6, [6]))
(1321, (0.01034734770655632, 1, [1]))
(2599, (0.010357573628425598, 1, [1]))
(545, (0.010380640625953674, 8, [8]))
(2511, (0.010381234809756279, 8, [8]))
(787, (0.010381948202848434, 0, [0]))
(2291, (0.010383255779743195, 6, [6]))
(1197, (0.010403587482869625, 1, [1]))
(1756, (0.010411909781396389, 3, [3]))
(408, (0.010418567806482315, 1, [1]))
(2750, (0.010435450822114944, 7, [7]))
(1749, (0.010437709279358387, 8, [8]))
(1368, (0.010451382026076317, 0, [0]))
(1257, (0.010455780662596226, 6, [6]))
(654, (0.010495251044631004, 7, [7]))
(2985, (0.010516293346881866, 7, [7]))
(2894, (0.010520572774112225, 1, [1]))
(220, (0.010528656654059887, 2, [2]))
(2151, (0.010540544986724854, 1, [1]))
(2794, (0.01054399274289608, 1, [1]))
(791, (0.010552551597356796, 8, [8]))
(393, (0.010572641156613827, 8, [8]))
(2045, (0.010576683096587658, 1, [1]))
(2356, (0.010581438429653645, 1, [1]))
(1768, (0.010587976314127445, 6, [6]))
(479, (0.010616743005812168, 3, [3]))
(377, (0.010632077232003212, 7, [7]))
(360, (0.010644795373082161, 2, [2]))
(243, (0.01064788643270731, 7, [7]))
(2136, (0.010660605505108833, 1, [1]))
(897, (0.010671302676200867, 4, [4]))
(1417, (0.010672135278582573, 7, [7]))
(387, (0.010672729462385178, 7, [7]))
(2393, (0.01067486871033907, 1, [1]))
(1439, (0.010699591599404812, 8, [8]))
(885, (0.010733822360634804, 8, [8]))
(155, (0.010737031698226929, 6, [6]))
(369, (0.010770904831588268, 4, [4]))
(1096, (0.01077946275472641, 2, [2]))
(2043, (0.010782790370285511, 8, [8]))
(1487, (0.010785047896206379, 4, [4]))
(1874, (0.01078647468239069, 2, [2]))
(1927, (0.010786949656903744, 0, [0]))
(402, (0.010798478499054909, 4, [4]))
(2576, (0.010803945362567902, 7, [7]))
(904, (0.010804301127791405, 7, [7]))
(934, (0.010809412226080894, 7, [7]))
(1828, (0.0108133340254426, 0, [0]))
(1424, (0.01084589771926403, 6, [6]))
(309, (0.010854453779757023, 1, [1]))
(1537, (0.01087192352861166, 4, [4]))
(1379, (0.010889511555433273, 4, [4]))
(833, (0.010907931253314018, 1, [1]))
(241, (0.010919220745563507, 6, [6]))
(1943, (0.010941204614937305, 8, [8]))
(743, (0.01095451321452856, 0, [0]))
(860, (0.010962355881929398, 0, [0]))
(1675, (0.010970555245876312, 3, [3]))
(2420, (0.010980537161231041, 4, [4]))
(458, (0.011025452055037022, 0, [0]))
(1480, (0.011029254645109177, 7, [7]))
(190, (0.01103293802589178, 2, [2]))
(901, (0.011043868958950043, 6, [6]))
(651, (0.011057770811021328, 7, [7]))
(1523, (0.011079751886427402, 7, [7]))
(2163, (0.011087236925959587, 6, [6]))
(1381, (0.011087593622505665, 7, [7]))
(2229, (0.011093415319919586, 7, [7]))
(789, (0.011097692884504795, 3, [3]))
(1010, (0.011101494543254375, 2, [2]))
(1809, (0.011106247082352638, 3, [3]))
(427, (0.011110048741102219, 0, [0]))
(871, (0.01111587043851614, 1, [1]))
(275, (0.011117652989923954, 4, [4]))
(1431, (0.011132979765534401, 4, [4]))
(2669, (0.011140702292323112, 3, [3]))
(2552, (0.011141058057546616, 1, [1]))
(2642, (0.011141889728605747, 0, [0]))
(731, (0.011149137280881405, 3, [3]))
(1012, (0.011151038110256195, 1, [1]))
(2667, (0.011160898953676224, 1, [1]))
(2573, (0.011172778904438019, 6, [6]))
(1429, (0.011186085641384125, 3, [3]))
(2083, (0.011186441406607628, 1, [1]))
(1008, (0.011189648881554604, 4, [4]))
(174, (0.011219111271202564, 1, [1]))
(2479, (0.011234198696911335, 6, [6]))
(1626, (0.011237168684601784, 0, [0]))
(2508, (0.011241802014410496, 2, [2]))
(1819, (0.011245009489357471, 0, [0]))
(411, (0.011252731084823608, 7, [7]))
(293, (0.01125534437596798, 0, [0]))
(1517, (0.011285161599516869, 0, [0]))
(449, (0.011290982365608215, 6, [6]))
(2269, (0.011399549432098866, 0, [0]))
(2915, (0.011436606757342815, 3, [3]))
(2836, (0.011455967091023922, 6, [6]))
(499, (0.011459648609161377, 8, [8]))
(2625, (0.011461786925792694, 2, [2]))
(505, (0.011463567614555359, 7, [7]))
(2264, (0.011467487551271915, 4, [4]))
(405, (0.011481977067887783, 3, [3]))
(2757, (0.011488746851682663, 6, [6]))
(2996, (0.011496229097247124, 0, [0]))
(2957, (0.011534232646226883, 1, [1]))
(1422, (0.01154195237904787, 7, [7]))
(1304, (0.011548247188329697, 0, [0]))
(107, (0.01156582310795784, 3, [3]))
(975, (0.011578292585909367, 3, [3]))
(2096, (0.011591948568820953, 6, [6]))
(1146, (0.011607387103140354, 6, [6]))
(2955, (0.01161237433552742, 0, [0]))
(2106, (0.011647405102849007, 4, [4]))
(2587, (0.01164788007736206, 3, [3]))
(2404, (0.011649424210190773, 0, [0]))
(2374, (0.01165749877691269, 1, [1]))
(492, (0.011701671406626701, 1, [1]))
(1848, (0.01173681765794754, 7, [7]))
(2816, (0.011757122352719307, 3, [3]))
(2295, (0.01176958903670311, 6, [6]))
(1339, (0.011785736307501793, 8, [8]))
(811, (0.011787991970777512, 3, [3]))
(2481, (0.011797133833169937, 3, [3]))
(766, (0.011798322200775146, 8, [8]))
(2665, (0.011800339445471764, 4, [4]))
(327, (0.011801408603787422, 3, [3]))
(2153, (0.011808888986706734, 6, [6]))
(2462, (0.011813162826001644, 1, [1]))
(541, (0.011814943514764309, 4, [4]))
(2919, (0.011832396499812603, 0, [0]))
(1132, (0.011880478821694851, 1, [1]))
(7, (0.011903628706932068, 3, [3]))
(2631, (0.011907784268260002, 6, [6]))
(781, (0.011912057176232338, 0, [0]))
(1831, (0.011921199038624763, 1, [1]))
(1101, (0.011923573911190033, 8, [8]))
(1746, (0.011945178732275963, 7, [7]))
(321, (0.011963698081672192, 3, [3]))
(2941, (0.01197129487991333, 3, [3]))
(433, (0.011975806206464767, 3, [3]))
(2947, (0.011981029063463211, 6, [6]))
(2495, (0.011998597532510757, 1, [1]))
(1919, (0.01200192142277956, 7, [7]))
(2889, (0.012012961320579052, 1, [1]))
(1647, (0.012014267034828663, 1, [1]))
(1329, (0.012014622800052166, 8, [8]))
(1082, (0.012045604176819324, 7, [7]))
(1371, (0.012061985209584236, 0, [0]))
(89, (0.012091659009456635, 4, [4]))
(79, (0.012093320488929749, 7, [7]))
(706, (0.012095337733626366, 4, [4]))
(2737, (0.01213106419891119, 4, [4]))
(2459, (0.012140084989368916, 6, [6]))
(1593, (0.01214590109884739, 8, [8]))
(2067, (0.01215017307549715, 8, [8]))
(831, (0.012203818187117577, 8, [8]))
(1603, (0.012209396809339523, 3, [3]))
(1118, (0.012219365686178207, 1, [1]))
(413, (0.01223159022629261, 4, [4]))
(632, (0.012235624715685844, 7, [7]))
(2504, (0.012240845710039139, 6, [6]))
(1496, (0.012243812903761864, 1, [1]))
(2487, (0.012266717851161957, 6, [6]))
(1445, (0.012309795245528221, 1, [1]))
(2289, (0.012311575002968311, 4, [4]))
(737, (0.012314067222177982, 6, [6]))
(676, (0.01231430470943451, 1, [1]))
(2635, (0.01231857668608427, 6, [6]))
(115, (0.012318932451307774, 4, [4]))
(1717, (0.012334833852946758, 1, [1]))
(2759, (0.012348598800599575, 7, [7]))
(2746, (0.01235809177160263, 0, [0]))
(2827, (0.012399385683238506, 4, [4]))
(923, (0.012400690466165543, 8, [8]))
(208, (0.012405319139361382, 1, [1]))
(2242, (0.012408403679728508, 6, [6]))
(1335, (0.012408403679728508, 7, [7]))
(1547, (0.012410658411681652, 7, [7]))
(2606, (0.012425489723682404, 0, [0]))
(891, (0.012444237247109413, 1, [1]))
(1678, (0.012469153851270676, 0, [0]))
(1582, (0.012472476810216904, 6, [6]))
(281, (0.012483036145567894, 3, [3]))
(235, (0.012497510761022568, 3, [3]))
(695, (0.012513766065239906, 3, [3]))
(2700, (0.012524799443781376, 2, [2]))
(765, (0.012526223435997963, 1, [1]))
(231, (0.012539629824459553, 1, [1]))
(1830, (0.012573204934597015, 6, [6]))
(1977, (0.012574035674333572, 1, [1]))
(2762, (0.012586017139256, 1, [1]))
(2464, (0.01258649118244648, 2, [2]))
(2263, (0.012621014378964901, 3, [3]))
(66, (0.012625522911548615, 6, [6]))
(465, (0.012678073719143867, 6, [6]))
(2870, (0.012699189595878124, 1, [1]))
(2664, (0.012707018293440342, 2, [2]))
(1657, (0.01280380878597498, 8, [8]))
(2103, (0.012832393869757652, 1, [1]))
(2770, (0.012836900539696217, 0, [0]))
(2716, (0.01286999136209488, 1, [1]))
(624, (0.012895490042865276, 7, [7]))
(1665, (0.012923715636134148, 1, [1]))
(1393, (0.012936050072312355, 6, [6]))
(2701, (0.012943876907229424, 7, [7]))
(2142, (0.012946960516273975, 7, [7]))
(2227, (0.012949924916028976, 1, [1]))
(1437, (0.012969611212611198, 7, [7]))
(1621, (0.012980284169316292, 8, [8]))
(2001, (0.012982657179236412, 8, [8]))
(2570, (0.013038272969424725, 6, [6]))
(75, (0.013044202700257301, 0, [0]))
(1731, (0.013057364150881767, 6, [6]))
(1833, (0.0130724236369133, 7, [7]))
(112, (0.013085348531603813, 1, [1]))
(1910, (0.013098036870360374, 1, [1]))
(1065, (0.01310028973966837, 1, [1]))
(1745, (0.013104202225804329, 8, [8]))
(2121, (0.013123292475938797, 0, [0]))
(1129, (0.013126612640917301, 2, [2]))
(1682, (0.013144398108124733, 0, [0]))
(617, (0.0131519865244627, 7, [7]))
(1699, (0.013172261416912079, 1, [1]))
(1673, (0.013176767155528069, 7, [7]))
(701, (0.013196686282753944, 6, [6]))
(289, (0.013204986229538918, 4, [4]))
(40, (0.013215063139796257, 1, [1]))
(949, (0.013257743790745735, 0, [0]))
(2782, (0.013293547555804253, 0, [0]))
(994, (0.01334321964532137, 7, [7]))
(298, (0.013359105214476585, 3, [3]))
(1499, (0.013393718749284744, 7, [7]))
(2935, (0.013398697599768639, 0, [0]))
(1508, (0.01342015340924263, 4, [4]))
(1587, (0.013420509174466133, 5, [5]))
(251, (0.013422049582004547, 1, [1]))
(2032, (0.013423945754766464, 4, [4]))
(2540, (0.013428213074803352, 7, [7]))
(1230, (0.0134502612054348, 1, [1]))
(2724, (0.01350336242467165, 4, [4]))
(798, (0.013519245199859142, 7, [7]))
(2340, (0.013525290414690971, 0, [0]))
(919, (0.013546150177717209, 1, [1]))
(572, (0.01357068307697773, 1, [1]))
(531, (0.0135730542242527, 4, [4]))
(926, (0.01358739472925663, 4, [4]))
(2233, (0.013590950518846512, 3, [3]))
(2963, (0.013617142103612423, 4, [4]))
(1107, (0.013629229739308357, 0, [0]))
(2881, (0.013662650249898434, 7, [7]))
(2249, (0.01368042640388012, 6, [6]))
(2365, (0.013709578663110733, 6, [6]))
(291, (0.013731027022004128, 3, [3]))
(1777, (0.013734463602304459, 8, [8]))
(2455, (0.013745483942329884, 7, [7]))
(1072, (0.01375508215278387, 7, [7]))
(2961, (0.013765983283519745, 3, [3]))
(598, (0.013770249672234058, 6, [6]))
(157, (0.013779373839497566, 3, [3]))
(1090, (0.013802124187350273, 0, [0]))
(2569, (0.013822860084474087, 4, [4]))
(2572, (0.013833168894052505, 1, [1]))
(2422, (0.013838144950568676, 6, [6]))
(349, (0.013911604881286621, 7, [7]))
(2906, (0.013921437785029411, 1, [1]))
(2110, (0.013930561020970345, 1, [1]))
(2090, (0.013969420455396175, 7, [7]))
(1174, (0.014020480215549469, 1, [1]))
(1581, (0.014025455340743065, 3, [3]))
(1953, (0.01406028401106596, 7, [7]))
(445, (0.014063837938010693, 8, [8]))
(1583, (0.014076987281441689, 3, [3]))
(2695, (0.014077816158533096, 1, [1]))
(2071, (0.014092030934989452, 4, [4]))
(2983, (0.014095584861934185, 4, [4]))
(103, (0.014118209481239319, 7, [7]))
(315, (0.014142492786049843, 1, [1]))
(156, (0.014153864234685898, 0, [0]))
(401, (0.014183001592755318, 6, [6]))
(2561, (0.01418335735797882, 0, [0]))
(310, (0.014209652319550514, 1, [1]))
(1945, (0.014213323593139648, 1, [1]))
(1636, (0.014223746955394745, 7, [7]))
(2281, (0.014224102720618248, 5, [5]))
(779, (0.014233577996492386, 1, [1]))
(1211, (0.014255725778639317, 1, [1]))
(299, (0.01425880566239357, 6, [6]))
(2204, (0.014271833002567291, 4, [4]))
(717, (0.014289243146777153, 4, [4]))
(1215, (0.014291966333985329, 4, [4]))
(1999, (0.014346325770020485, 0, [0]))
(1495, (0.014354143291711807, 0, [0]))
(95, (0.014356984756886959, 0, [0]))
(709, (0.01435923483222723, 0, [0]))
(723, (0.01436077430844307, 7, [7]))
(205, (0.01438232697546482, 1, [1]))
(767, (0.014399498701095581, 3, [3]))
(2053, (0.01442448515444994, 2, [2]))
(131, (0.01443999819457531, 4, [4]))
(1183, (0.014451958239078522, 2, [2]))
(1799, (0.014455746859312057, 3, [3]))
(1915, (0.01446557603776455, 1, [1]))
(276, (0.0144710224121809, 1, [1]))
(1797, (0.01450192742049694, 0, [0]))
(881, (0.014517439529299736, 6, [6]))
(128, (0.014518741518259048, 1, [1]))
(1493, (0.014531884342432022, 6, [6]))
(454, (0.014547158032655716, 1, [1]))
(146, (0.014548342674970627, 8, [8]))
(2241, (0.014553670771420002, 3, [3]))
(1176, (0.01455816999077797, 4, [4]))
(2035, (0.01459120400249958, 6, [6]))
(2437, (0.014650282450020313, 1, [1]))
(2909, (0.014707108959555626, 7, [7]))
(114, (0.014712436124682426, 0, [0]))
(197, (0.014720486477017403, 8, [8]))
(2093, (0.0147307850420475, 6, [6]))
(1815, (0.014739900827407837, 1, [1]))
(2719, (0.014743806794285774, 1, [1]))
(961, (0.014810098335146904, 1, [1]))
(39, (0.014821816235780716, 6, [6]))
(2086, (0.014822052791714668, 1, [1]))
(1700, (0.014835784211754799, 1, [1]))
(519, (0.014865849167108536, 0, [0]))
(339, (0.014866204932332039, 2, [2]))
(1543, (0.014879461377859116, 8, [8]))
(1186, (0.014912129379808903, 7, [7]))
(1689, (0.014926332980394363, 3, [3]))
(2650, (0.0149535546079278, 7, [7]))
(605, (0.014972136355936527, 4, [4]))
(84, (0.015027405694127083, 7, [7]))
(727, (0.015037464909255505, 9, [9]))
(1787, (0.015047524124383926, 1, [1]))
(2013, (0.015074033290147781, 8, [8]))
(1707, (0.015096044167876244, 6, [6]))
(1409, (0.015137935057282448, 3, [3]))
(1380, (0.015205619856715202, 4, [4]))
(1936, (0.015218161977827549, 1, [1]))
(2938, (0.015236975625157356, 1, [1]))
(1546, (0.015350675210356712, 4, [4]))
